# x_m, y_m, w_tr_right_m, w_tr_left_m
-7.193851011765059589e+00;1.210929853696380148e-01;9.475426673898972307e-01;7.460985059427390764e-01
-7.124625154924373760e+00;5.885372179864047093e-02;9.249668023621077095e-01;7.880780377527212277e-01
-7.053738189446117524e+00;-3.386870531021467354e-05;8.855442600423334421e-01;7.841000985951752655e-01
-6.981251503970166361e+00;-5.587339712705399059e-02;8.677733949563247728e-01;7.663292335091665963e-01
-6.907225755554178726e+00;-1.089572252433075178e-01;8.809314568454588157e-01;8.501979735169553631e-01
-6.831720869673572061e+00;-1.595664656226641331e-01;7.688115210812247469e-01;8.173673596340664815e-01
-6.754796040221537901e+00;-2.079709816255937704e-01;6.975426673898972307e-01;8.079019048177285001e-01
-6.676509729509038316e+00;-2.544293874044428194e-01;6.975426673898972307e-01;8.375198621800485910e-01
-6.596919668264802361e+00;-2.991890479034345351e-01;7.411616209290770030e-01;8.397174594819187821e-01
-6.516082855635343840e+00;-3.424860788586684412e-01;7.188115210812247025e-01;8.291707585090559718e-01
-6.434055559184931106e+00;-3.845453467981213569e-01;7.188115210812247025e-01;8.673673596340665259e-01
-6.350893314895615482e+00;-4.255804690416460367e-01;6.975426673898972307e-01;8.375198621800485910e-01
-6.266650927167205509e+00;-4.657938137009719481e-01;7.475426673898972751e-01;8.079019048177285001e-01
-6.181382468817293585e+00;-5.053764996797056597e-01;7.475426673898972751e-01;8.079019048177285001e-01
-6.095141281081239093e+00;-5.445083966733295089e-01;7.529204679174069659e-01;8.514763064702487450e-01
-6.007979973612170177e+00;-5.833581251692036007e-01;7.962239052833323116e-01;8.565831427111635366e-01
-5.919950424480985518e+00;-6.220830564465636980e-01;8.307379272226093070e-01;8.292937657754511083e-01
-5.831103780176357887e+00;-6.608293125765223319e-01;8.434898829595018910e-01;8.420457215123436923e-01
-5.741490455604726151e+00;-6.997317664220692457e-01;7.855442600423334643e-01;8.341000985951753099e-01
-5.651160134090308595e+00;-7.389140416380699516e-01;8.529204679174070547e-01;8.514763064702488560e-01
-5.560161767375082498e+00;-7.784885126712675074e-01;8.802684435571396238e-01;8.081136039913267011e-01
-5.468543575618806329e+00;-8.185563047602807396e-01;8.016421349641135174e-01;8.294872953983005726e-01
-5.376353047399001106e+00;-8.592072939356054651e-01;7.188115210812247025e-01;8.173673596340664815e-01
-5.283636939710964597e+00;-9.005201070196144908e-01;7.740307230102049241e-01;7.725865615630467254e-01
-5.190441277967765110e+00;-9.425621216265560598e-01;7.644977785037978535e-01;7.630536170566396548e-01
-5.096811356000239712e+00;-9.853894661625566265e-01;7.644977785037978535e-01;7.630536170566396548e-01
-5.002791736056996896e+00;-1.029047019825618081e+00;7.644977785037978535e-01;7.630536170566396548e-01
-4.908426248804413028e+00;-1.073568412605619748e+00;7.644977785037978535e-01;7.630536170566396548e-01
-4.813757993326640339e+00;-1.118976025284316611e+00;7.644977785037978535e-01;7.630536170566396548e-01
-4.718829337125601597e+00;-1.165280989435340864e+00;8.144977785037978979e-01;8.837642951752944231e-01
-4.623681916120983892e+00;-1.212483187424201470e+00;8.144977785037978979e-01;8.130536170566396992e-01
-4.528356634650254620e+00;-1.260571252408283938e+00;8.144977785037978979e-01;8.130536170566396992e-01
-4.432893665468641053e+00;-1.309522568336849879e+00;8.144977785037978979e-01;8.130536170566396992e-01
-4.337332449749154328e+00;-1.359303269951038340e+00;8.144977785037978979e-01;8.130536170566396992e-01
-4.241711697082568122e+00;-1.409868242783864245e+00;8.144977785037978979e-01;8.130536170566396992e-01
-4.146069385477424873e+00;-1.461161123160219288e+00;7.644977785037978535e-01;8.130536170566396992e-01
-4.050442761360041999e+00;-1.513114298196872376e+00;7.411616209290770030e-01;8.515208583569082723e-01
-3.954868339574508784e+00;-1.565648905802468516e+00;7.411616209290770030e-01;8.397174594819187821e-01
-3.859381903382682388e+00;-1.618674834677528596e+00;7.411616209290770030e-01;7.897174594819188487e-01
-3.764018504464192727e+00;-1.672090724314452714e+00;7.411616209290770030e-01;8.104281376005735282e-01
-3.668812462916440698e+00;-1.725783964997513520e+00;7.411616209290770030e-01;8.104281376005735282e-01
-3.573797367254594626e+00;-1.779630697802865313e+00;7.411616209290770030e-01;8.104281376005735282e-01
-3.479006074411598703e+00;-1.833495814598534057e+00;7.411616209290770030e-01;8.104281376005735282e-01
-3.384470709738164107e+00;-1.887232981972199353e+00;7.411616209290770030e-01;8.104281376005735282e-01
-3.290222667002774770e+00;-1.940687001683852886e+00;7.411616209290770030e-01;8.104281376005735282e-01
-3.196292608391685608e+00;-1.993701717708664445e+00;7.411616209290770030e-01;8.515208583569082723e-01
-3.102710464508917632e+00;-2.046122904172628321e+00;7.188115210812247025e-01;8.587887158713760627e-01
-3.009505434376273048e+00;-2.097798313455246699e+00;7.188115210812247025e-01;8.587887158713760627e-01
-2.916705985433314829e+00;-2.148577676189533214e+00;7.188115210812247025e-01;8.587887158713760627e-01
-2.824339853537380485e+00;-2.198312701262010727e+00;7.188115210812247025e-01;8.587887158713760627e-01
-2.732434042963579390e+00;-2.246857075812712878e+00;6.993398817766129927e-01;8.560096033378737923e-01
-2.641014826404789240e+00;-2.294066465235182317e+00;6.975426673898972307e-01;8.542123889511580304e-01
-2.550107744971662260e+00;-2.339798513176472916e+00;7.329939933541792518e-01;8.396637149154400070e-01
-2.459737608192617220e+00;-2.383912841537145777e+00;6.975426673898972307e-01;8.763760697159385105e-01
-2.369928494013846976e+00;-2.426271050471278112e+00;7.329939933541792518e-01;8.618273956802204872e-01
-2.280703748799315367e+00;-2.466736718386449478e+00;6.700036711237237208e-01;8.747147909574485292e-01
-2.192085987330751884e+00;-2.505175401943755542e+00;6.529204679174069881e-01;8.428976627075583927e-01
-2.104097092807664104e+00;-2.541454636057797867e+00;6.737408611673439962e-01;7.841000985951752655e-01
-2.016758216847326146e+00;-2.575443933896690130e+00;6.737408611673439962e-01;7.841000985951752655e-01
-1.930089779484784218e+00;-2.607014786882056345e+00;7.237408611673440406e-01;8.137180559574953564e-01
-1.844111469172854623e+00;-2.636040664689029089e+00;7.240307230102048797e-01;8.225865615630466587e-01
-1.758842242782123755e+00;-2.662397015246253051e+00;7.635539880950018565e-01;7.828205047664983374e-01
-1.674300325600951211e+00;-2.685961264735881038e+00;7.644977785037978535e-01;7.630536170566396548e-01
-1.590503211335466460e+00;-2.706612817593574860e+00;8.144977785037978979e-01;8.130536170566396992e-01
-1.507467662109569284e+00;-2.724233056508510664e+00;8.236311460360616898e-01;7.514763064702487672e-01
-1.425209708464930447e+00;-2.738705342423369604e+00;8.556565503983162291e-01;7.960985059427390098e-01
-1.343744649360990806e+00;-2.749915014534347169e+00;9.529204679174070325e-01;7.632797053452382574e-01
-1.263087052174963754e+00;-2.757749390291144298e+00;1.710485152627336802e+00;7.315498319070210531e-01
-1.183250752701832775e+00;-2.762097765396976268e+00;1.809475118305872154e+00;7.221869845889035133e-01
-1.104248855154351894e+00;-2.762851437802395616e+00;1.969184806083494221e+00;6.779745107773322843e-01
-1.026093732163046113e+00;-2.759906010436894430e+00;2.065922414932252149e+00;6.367113020062301620e-01
-9.487970247762107512e-01;-2.753169026007531883e+00;2.113511433401442208e+00;6.104933008451962628e-01
-8.723696424599129973e-01;-2.742562727731091776e+00;1.644482736277925516e+00;6.246807656449480106e-01
-7.968217630979902433e-01;-2.728024104285467821e+00;1.547347658917322955e+00;5.514763064702488116e-01
-7.221628329920515288e-01;-2.709504889809672523e+00;1.744967234774173592e+00;5.514763064702488116e-01
-6.484015668614754313e-01;-2.686971563903830962e+00;1.969683090877813347e+00;4.624535293348930876e-01
-5.755459478434108433e-01;-2.660405351629183901e+00;2.196765808243114737e+00;4.758179554955056512e-01
-5.036032274927807473e-01;-2.629802223508085568e+00;2.408739767798465881e+00;4.986899019702066838e-01
-4.325799257822750543e-01;-2.595172895524007206e+00;2.674940890378894043e+00;5.331642074535478670e-01
-3.624818311023575990e-01;-2.556542829121533966e+00;3.010822925650696202e+00;5.964510533008321458e-01
-2.933140002612611985e-01;-2.513952231206365351e+00;3.434473034782191458e+00;6.130196759085019265e-01
-2.250807584849900400e-01;-2.467456054145318767e+00;2.856072902757645693e+00;6.604933008451961962e-01
-1.577856994173177374e-01;-2.417123995766319755e+00;3.310553670096673784e+00;6.552821740734335876e-01
-9.143168511979288260e-02;-2.363040499358416646e+00;3.891553844462867229e+00;7.014763064702488338e-01
-2.602084607173055231e-02;-2.305304753671766793e+00;4.489739939305771088e+00;7.222966997201858419e-01
3.844541882978130820e-02;-2.244030692917646785e+00;3.000292046791740574e+01;7.430073778388405215e-01
1.019664422698847717e-01;-2.179346996768444011e+00;6.050004766407378831e+00;7.897174594819188487e-01
1.645422885159515403e-01;-2.111397090357662432e+00;7.110834782620162109e+00;7.630536170566396548e-01
2.261737534175793374e-01;-2.040339144279922579e+00;3.000292046791740574e+01;7.630536170566396548e-01
2.868623644065987355e-01;-1.966346074590958892e+00;3.000292046791740574e+01;8.341000985951753099e-01
3.466103804970678826e-01;-1.889605542807619054e+00;2.355161450762182973e+00;8.341000985951753099e-01
4.054208377398542118e-01;-1.810319148586663207e+00;2.767102674144724439e+00;8.154173362752341614e-01
4.632980976851528987e-01;-1.728692688452887039e+00;2.854152331960365885e+00;8.627563996309983718e-01
5.202484348528927383e-01;-1.644925721706034016e+00;2.854024268769700168e+00;8.841000985951752433e-01
5.762800952153450673e-01;-1.559210531708171921e+00;7.529204679174069659e-01;9.132797053452382796e-01
6.314032961971693947e-01;-1.471732125882794229e+00;7.754145884169716396e-01;8.835373126243581954e-01
6.856302266754171759e-01;-1.382668235714821225e+00;7.407143492423784448e-01;9.185595096765655221e-01
7.389750469795262067e-01;-1.292189316750603334e+00;7.529204679174070769e-01;9.014763064702487894e-01
7.914538888913276171e-01;-1.200458548597912012e+00;6.294186722244904386e-01;9.329254864569715977e-01
8.430848556450420972e-01;-1.107631834925947523e+00;6.294186722244904386e-01;9.195221055195972326e-01
8.938880219272792305e-01;-1.013857803465336715e+00;6.294186722244904386e-01;9.195221055195972326e-01
9.438854338770409358e-01;-9.192778060081293612e-01;6.213863117600560981e-01;9.114897450551628921e-01
9.931011090857149171e-01;-8.240259184078086996e-01;6.070727665971356046e-01;9.410388017749459211e-01
1.041561036597082879e+00;-7.282289405792778947e-01;6.070727665971356046e-01;9.661837326963763628e-01
1.089293176907315308e+00;-6.320063964988684724e-01;6.132482487040921137e-01;9.780318532737719561e-01
1.136327461964972363e+00;-5.354705342043384331e-01;6.294186722244904386e-01;9.442022767941702366e-01
1.182695795171005537e+00;-4.387263257948698647e-01;6.294186722244904386e-01;9.442022767941702366e-01
1.228432051378754553e+00;-3.418714674310773804e-01;6.294186722244904386e-01;9.442022767941702366e-01
1.273572076893949578e+00;-2.449963793349949071e-01;6.294186722244904386e-01;9.442022767941702366e-01
1.318153689474711232e+00;-1.481842057900863985e-01;6.294186722244904386e-01;9.472327511340574713e-01
1.362216678331551467e+00;-5.151081514124102034e-02;6.070727665971356046e-01;9.410388017749459211e-01
1.405802804127370909e+00;4.495520020522727339e-02;6.070727665971356046e-01;9.410388017749459211e-01
1.448955798977458631e+00;1.411525237815730027e-01;6.353759999510829592e-01;9.754794332461897977e-01
1.491721366449496822e+00;2.370271150586295839e-01;6.294186722244904386e-01;9.442022767941702366e-01
1.534147181563556339e+00;3.325322094458027511e-01;6.294186722244904386e-01;9.442022767941702366e-01
1.576282890792097380e+00;4.276283182910709524e-01;6.794186722244904830e-01;9.442022767941702366e-01
1.618180112059972142e+00;5.222832288809888812e-01;6.794186722244904830e-01;8.972327511340574269e-01
1.659892434744421053e+00;6.164720044406797328e-01;6.794186722244904830e-01;8.972327511340574269e-01
1.701475419675074097e+00;7.101769841338451128e-01;6.794186722244904830e-01;8.972327511340574269e-01
1.742986599133953929e+00;8.033877830627588201e-01;6.737408611673439962e-01;8.959034974701647336e-01
1.784485476855470987e+00;8.961012922682686233e-01;6.529204679174069881e-01;8.750831042202278365e-01
1.826033528026427710e+00;9.883216787297974815e-01;6.529204679174069881e-01;9.250831042202278809e-01
1.867694199286012768e+00;1.080060385365336328e+00;6.529204679174069881e-01;9.250831042202278809e-01
1.909532908725809275e+00;1.171336131031456063e+00;6.529204679174069881e-01;9.014763064702487894e-01
1.951617045889787683e+00;1.262174910523297999e+00;7.029204679174070325e-01;9.014763064702487894e-01
1.994015971774310669e+00;1.352609994574579755e+00;6.975426673898972307e-01;8.763760697159385105e-01
2.036801018828128917e+00;1.442681929857590362e+00;7.237408611673440406e-01;9.222966997201857975e-01
2.080045490952383336e+00;1.532438538983191822e+00;6.737408611673439962e-01;8.784519810010688046e-01
2.123824663500605947e+00;1.621934920500821775e+00;6.700036711237237208e-01;8.747147909574485292e-01
2.168215562022782539e+00;1.711233349865224351e+00;6.529204679174069881e-01;9.076315877511318408e-01
2.213287436846001377e+00;1.800399015897063526e+00;7.048407084376719922e-01;8.770033447404927962e-01
2.259079450141302292e+00;1.889490033603799413e+00;6.853759999510830037e-01;8.575386362539036966e-01
2.305595022790608795e+00;1.978554913860058662e+00;6.294186722244904386e-01;8.972327511340574269e-01
2.352801798896266394e+00;2.067632547522257447e+00;6.294186722244904386e-01;8.972327511340574269e-01
2.400631645781041268e+00;2.156752205428593694e+00;6.294186722244904386e-01;8.901065451332965672e-01
2.448980653988119816e+00;2.245933538399049301e+00;6.529204679174069881e-01;8.576315877511317964e-01
2.497709137281112213e+00;2.335186577235391248e+00;7.048407084376719922e-01;1.224107225109168695e+00
2.546641632644044861e+00;2.424511732721167157e+00;7.256016702710925692e-01;1.231520390451144253e+00
2.595566900281367939e+00;2.513899795621710176e+00;7.135539880950018121e-01;1.252942517967442049e+00
2.644237923617951846e+00;2.603331936684137649e+00;7.188115210812247025e-01;1.294567546899943133e+00
2.692371909299088539e+00;2.692779706637350223e+00;6.975426673898972307e-01;1.246098505942739187e+00
2.739650287190488864e+00;2.782205036192033187e+00;6.993398817766129927e-01;1.259122490752801360e+00
2.785718710378285223e+00;2.871560236040650249e+00;6.975426673898972307e-01;1.268217883415184044e+00
2.830187055169031130e+00;2.960787996857455528e+00;7.105677898157023442e-01;1.245522066885366819e+00
2.872629421089701207e+00;3.049821389298484675e+00;6.713863117600561425e-01;1.210809040303195250e+00
2.912584130887691636e+00;3.138583864001556645e+00;6.070727665971356046e-01;9.257848170216198547e-01
2.949553730530818374e+00;3.226989251586276364e+00;6.548407084376719478e-01;8.770033447404927962e-01
2.983004989207315383e+00;3.314941762654024959e+00;6.737408611673439962e-01;9.222966997201857975e-01
3.012368899325842619e+00;3.402335987787975746e+00;6.737408611673439962e-01;8.784519810010688046e-01
3.037043431549971917e+00;3.489057252925426234e+00;6.975426673898972307e-01;8.763760697159385105e-01
3.056446678635274861e+00;3.574988474389929838e+00;7.475426673898972751e-01;9.042123889511580748e-01
3.070095621586693024e+00;3.660020318950648388e+00;7.911616209290770474e-01;8.397174594819187821e-01
3.077617944414153595e+00;3.744052727809585868e+00;8.644977785037978313e-01;8.630536170566396326e-01
3.078752040587986905e+00;3.826994917434281884e+00;8.876452615206418262e-01;8.654904219548288369e-01
3.073347013038921105e+00;3.908765379557802344e+00;1.039522199199879315e+00;8.791707585090560162e-01
3.061362674158092378e+00;3.989291881178746113e+00;1.195437445728923187e+00;8.585830876567963621e-01
3.042869545797031172e+00;4.068511464561237467e+00;1.316040880757546550e+00;7.928976627075583483e-01
3.018048859267675077e+00;4.146370447234934531e+00;1.487003899293791287e+00;8.132797053452383018e-01
2.987192555342362166e+00;4.222824421995021282e+00;1.590149490377564589e+00;8.035560354098636449e-01
2.950703284253830994e+00;4.297838256902217324e+00;1.629225894652073459e+00;6.804632376187255138e-01
2.909094405695223262e+00;4.371386095282768558e+00;1.488200015340047866e+00;6.867113020062302065e-01
2.862982379945711475e+00;4.443451324884912346e+00;1.368363060639834261e+00;5.604933008451962184e-01
2.812999288673100562e+00;4.514026223270843019e+00;1.325087909406590825e+00;5.715640190198177928e-01
2.759702421535828343e+00;4.583111591314528610e+00;1.230409291741634492e+00;6.171617314194869364e-01
2.703565688797905597e+00;4.650716718391642246e+00;1.175051647579081537e+00;6.118040872569339150e-01
2.644979621328488850e+00;4.716859382379575472e+00;1.169005691321047813e+00;6.535560354098636227e-01
2.584251370601864384e+00;4.781565849657426703e+00;1.096217199683666710e+00;6.618040872569339594e-01
2.521604708697478880e+00;4.844870875106007446e+00;9.343696479041297964e-01;6.779745107773322843e-01
2.457180324581206055e+00;4.906817668598673521e+00;8.389640236272067897e-01;7.460985059427390764e-01
2.391053763300823753e+00;4.967455866093176908e+00;8.093460662648866988e-01;6.960985059427390320e-01
2.323284726978162684e+00;5.026835953730319773e+00;7.895221991998794264e-01;7.673673596340665481e-01
2.253931849163782530e+00;5.085007596866676138e+00;7.411616209290770030e-01;7.397174594819188043e-01
2.183052846159382554e+00;5.142019622960149583e+00;7.240307230102048797e-01;7.725865615630467254e-01
2.110704517017782056e+00;5.197920021569984783e+00;7.240307230102048797e-01;7.725865615630467254e-01
2.036942743542937251e+00;5.252755944356758633e+00;7.329939933541792518e-01;7.933532307820104768e-01
1.961822490289931498e+00;5.306573705082382020e+00;7.236311460360617120e-01;8.428976627075583927e-01
1.885397804564974189e+00;5.359418779610109596e+00;7.048407084376719922e-01;8.115104299989327474e-01
1.807721816425409633e+00;5.411335805904519347e+00;6.932328916606919078e-01;8.417887302135336203e-01
1.728846738679703066e+00;5.462368584031534802e+00;6.529204679174069881e-01;8.576315877511317964e-01
1.648823866887457079e+00;5.512560076158407263e+00;6.529204679174069881e-01;8.750831042202278365e-01
1.567703579359403632e+00;5.561952406553725581e+00;6.794186722244904830e-01;8.515813085273111760e-01
1.485535337157395608e+00;5.610586861587419705e+00;6.294186722244904386e-01;8.779745107773322399e-01
1.402367684094426359e+00;5.658503889730742920e+00;6.570727665971356490e-01;8.748868455067025929e-01
1.318248246734606166e+00;5.705743101556294050e+00;6.570727665971356490e-01;8.748868455067025929e-01
1.233223734393184667e+00;5.752343269738003251e+00;6.570727665971356490e-01;8.748868455067025929e-01
1.147339939136541087e+00;5.798342329051139110e+00;6.548407084376719478e-01;8.655285813464780320e-01
1.060641735782173356e+00;5.843777376372300658e+00;6.353759999510829592e-01;8.575386362539036966e-01
9.731730818987222031e-01;5.888684670679422695e+00;6.294186722244904386e-01;9.279745107773322843e-01
8.849770178059450654e-01;5.933099633051781119e+00;6.432328916606918634e-01;8.917887302135336647e-01
7.960956665747382921e-01;5.977056846669980494e+00;6.529204679174069881e-01;9.136083408262131167e-01
7.065702340271257098e-01;6.020590056815961155e+00;6.794186722244904830e-01;8.779745107773322399e-01
6.164410087362532931e-01;6.063732170873006311e+00;6.794186722244904830e-01;8.841297920582152914e-01
5.257473620264051517e-01;6.106515258325724282e+00;6.794186722244904830e-01;8.515813085273111760e-01
4.345277479729943160e-01;6.148970550760068043e+00;6.737408611673439962e-01;8.525742634933852759e-01
3.428197034025528556e-01;6.191128441863317455e+00;6.737408611673439962e-01;8.525742634933852759e-01
2.506598478927574147e-01;6.233018487424089038e+00;6.529204679174069881e-01;8.817538702434483122e-01
1.580838837723979873e-01;6.274669405332342187e+00;6.529204679174069881e-01;8.817538702434483122e-01
6.512659612140592191e-02;6.316109075579365850e+00;6.529204679174069881e-01;8.576315877511317964e-01
-2.817814722915945591e-02;6.357364540257779417e+00;7.048407084376719922e-01;9.033965469905137491e-01
-1.217973956971183103e-01;6.398462003561550482e+00;7.135539880950018121e-01;9.202237096562626562e-01
-2.156991159491487009e-01;6.439426831785967309e+00;7.188115210812247025e-01;9.087887158713761071e-01
-3.098521919008132564e-01;6.480283553327666368e+00;7.188115210812247025e-01;8.754812426424855021e-01
-4.042264247165353042e-01;6.521055858684606577e+00;7.188115210812247025e-01;8.754812426424855021e-01
-4.987925328096074473e-01;6.561766600456095944e+00;7.475426673898972751e-01;8.542123889511580304e-01
-5.935221518422046927e-01;6.602437793342767591e+00;7.475426673898972751e-01;8.542123889511580304e-01
-6.883878347253583607e-01;6.643090614146593076e+00;7.411616209290770030e-01;8.515208583569082723e-01
-7.833630516189841186e-01;6.683745401770881500e+00;7.411616209290770030e-01;8.515208583569082723e-01
-8.784221899318580551e-01;6.724421657220270632e+00;7.411616209290770030e-01;8.397174594819188931e-01
-9.735405543216275603e-01;6.765138043600743778e+00;7.911616209290770474e-01;7.397174594819188043e-01
-1.068694366694820541e+00;6.805912386119609359e+00;8.029204679174070103e-01;7.514763064702487672e-01
